channel name;channel url;subscribers;language
@ninosport9951;https://www.youtube.com/@ninosport9951;13,5K;italian
@i2idiottwins954;https://www.youtube.com/@i2idiottwins954;19K;italian
@YourPersonalBest;https://www.youtube.com/@YourPersonalBest;20,7K;italian
@ChrisGalbiati;https://www.youtube.com/@ChrisGalbiati;25,1K;italian
@Cerchidigloria;https://www.youtube.com/@Cerchidigloria;25,6K;italian
@EXTRADROME;https://www.youtube.com/@EXTRADROME;25,7K;italian
@ADUAlwaysDevelopUrselfAcademy;https://www.youtube.com/@ADUAlwaysDevelopUrselfAcademy;5,02K;italian
@glisporttalks;https://www.youtube.com/@glisporttalks;6,77K;italian
@EttorePaganelli-BoxingClub;https://www.youtube.com/@EttorePaganelli-BoxingClub;9,6K;italian
