channel name;channel url;subscribers;language
@PremierligaPLAY;https://www.youtube.com/@PremierligaPLAY;4,46M;russian
@Booba_RU;https://www.youtube.com/@Booba_RU;4,55M;russian
@user-ip1et1pq5t;https://www.youtube.com/@user-ip1et1pq5t;4,56M;russian
@zmamf6443;https://www.youtube.com/@zmamf6443;4,56M;russian
@kapukikanuki;https://www.youtube.com/@kapukikanuki;4,5M;russian
@5MCPlayRussian;https://www.youtube.com/@5MCPlayRussian;4,88M;russian
@HeyKids_ru;https://www.youtube.com/@HeyKids_ru;4,92M;russian
@-daridance8683;https://www.youtube.com/@-daridance8683;40,9M;russian
@Gamesforkidsru;https://www.youtube.com/@Gamesforkidsru;417M;russian
@Hockey_by;https://www.youtube.com/@Hockey_by;42,2M;russian
@OlegBokov;https://www.youtube.com/@OlegBokov;456M;russian
@KapukiDeti;https://www.youtube.com/@KapukiDeti;47M;russian
@litvin24ru;https://www.youtube.com/@litvin24ru;519M;russian
@user-yb8kz2je3h;https://www.youtube.com/@user-yb8kz2je3h;52M;russian
@user-bf2ie4qt8h;https://www.youtube.com/@user-bf2ie4qt8h;545M;russian
@SunnyBunniesRussian;https://www.youtube.com/@SunnyBunniesRussian;546M;russian
@detiposle30;https://www.youtube.com/@detiposle30;6,01M;russian
@nukadeti;https://www.youtube.com/@nukadeti;6,14M;russian
@arctic-children;https://www.youtube.com/@arctic-children;6,27M;russian
@bvdeti;https://www.youtube.com/@bvdeti;6,2M;russian
@user-bc4is1kv4r;https://www.youtube.com/@user-bc4is1kv4r;653M;russian
@MiraGosha;https://www.youtube.com/@MiraGosha;657M;russian
@KidsHockey_By;https://www.youtube.com/@KidsHockey_By;7,4M;russian
@exodus_books;https://www.youtube.com/@exodus_books;7,74M;russian
@TrackHockey;https://www.youtube.com/@TrackHockey;7,81M;russian
@detipoyut;https://www.youtube.com/@detipoyut;72,1M;russian
@DetiTV1;https://www.youtube.com/@DetiTV1;729M;russian
@matgeroinia;https://www.youtube.com/@matgeroinia;789M;russian
@juniorkvn;https://www.youtube.com/@juniorkvn;8,26M;russian
@ribakit3;https://www.youtube.com/@ribakit3;828M;russian
@cipaciptv;https://www.youtube.com/@cipaciptv;840M;russian
@SENATORPUBGM;https://www.youtube.com/@SENATORPUBGM;874M;russian
@DiRu-DianaiRushan;https://www.youtube.com/@DiRu-DianaiRushan;89M;russian
@KAMAZ_WOT;https://www.youtube.com/@KAMAZ_WOT;9,43M;russian
@fhr.junior;https://www.youtube.com/@fhr.junior;9,68M;russian
