channel name;channel url;subscribers;language
@Poppularjuegos;https://www.youtube.com/@Poppularjuegos;70,2K ;spanish
@vandal;https://www.youtube.com/@vandal;2,38M ;spanish
@HUEVOSSORPRESA;https://www.youtube.com/@HUEVOSSORPRESA;506K ;spanish
@cubitosjugandoyjuegos;https://www.youtube.com/@cubitosjugandoyjuegos;59,2K ;spanish
@Mr.ZodiacoBallOFFICIAL_YT;https://www.youtube.com/@Mr.ZodiacoBallOFFICIAL_YT;19,3K ;spanish
@APJUEGOS;https://www.youtube.com/@APJUEGOS;49,3K ;spanish
@HaroldArtistPlay;https://www.youtube.com/@HaroldArtistPlay;735K ;spanish
@JuegosNFTop;https://www.youtube.com/@JuegosNFTop;6,38K ;spanish
@MisLindosJuegos;https://www.youtube.com/@MisLindosJuegos;1,43M ;spanish
@AdolfoLoraJuegos;https://www.youtube.com/@AdolfoLoraJuegos;55,5K ;spanish
@kevinmisjuegos;https://www.youtube.com/@kevinmisjuegos;33,1K ;spanish
@juegosmentales1;https://www.youtube.com/@juegosmentales1;128K ;spanish
@institutoprovincialdejuego1370;https://www.youtube.com/@institutoprovincialdejuego1370;11,7K ;spanish
@Santiago2023oficial;https://www.youtube.com/@Santiago2023oficial;11,3K ;spanish
@JuegosDeCasinoBigWin;https://www.youtube.com/@JuegosDeCasinoBigWin;24,7K ;spanish
@TiempodeJuegoCOPE;https://www.youtube.com/@TiempodeJuegoCOPE;476K ;spanish
@JuegosJuguetes;https://www.youtube.com/@JuegosJuguetes;296K ;spanish
@enfermoplj;https://www.youtube.com/@enfermoplj;6,66K ;spanish
@juegodereinas;https://www.youtube.com/@juegodereinas;5,11K ;spanish
@GodOfCoffee;https://www.youtube.com/@GodOfCoffee;1,75M ;spanish
@juegosparaninos7708;https://www.youtube.com/@juegosparaninos7708;8,39K ;spanish
@shilohybrosespanol;https://www.youtube.com/@shilohybrosespanol;1,12M ;spanish
@Ideasen5minutosJUEGOS;https://www.youtube.com/@Ideasen5minutosJUEGOS;6,06M ;spanish
@TioMediafire;https://www.youtube.com/@TioMediafire;737K ;spanish
@danykiski;https://www.youtube.com/@danykiski;92,7K ;spanish
@NinnaJuegos;https://www.youtube.com/@NinnaJuegos;10,8K ;spanish
@MiJuegoDelMes;https://www.youtube.com/@MiJuegoDelMes;15,7K ;spanish
@juegosdigitalesclub1900;https://www.youtube.com/@juegosdigitalesclub1900;7,3K ;spanish
@JuegosyDeportes;https://www.youtube.com/@JuegosyDeportes;32,1K ;spanish
@PlanoDeJuego;https://www.youtube.com/@PlanoDeJuego;529K ;spanish
@PPJuxiis;https://www.youtube.com/@PPJuxiis;5,3M ;spanish
@baulvideojuegos;https://www.youtube.com/@baulvideojuegos;10,6K ;spanish
@JuegosRec;https://www.youtube.com/@JuegosRec;8,38K ;spanish
@WhaTheGame;https://www.youtube.com/@WhaTheGame;2,81M ;spanish
@juegosdecarros3605;https://www.youtube.com/@juegosdecarros3605;821K ;spanish
@JuegosAnderTV;https://www.youtube.com/@JuegosAnderTV;5,13K ;spanish
@LIDIANAJUEGOS-LIDIAYDIANA;https://www.youtube.com/@LIDIANAJUEGOS-LIDIAYDIANA;25,1K ;spanish
@androidjuegos4244;https://www.youtube.com/@androidjuegos4244;13,2K ;spanish
@lalavidajuegos2206;https://www.youtube.com/@lalavidajuegos2206;730K ;spanish
@MisterGamerYouTube;https://www.youtube.com/@MisterGamerYouTube;87,6K ;spanish
@CatFer;https://www.youtube.com/@CatFer;1,53M ;spanish
