channel name;channel url;subscribers;language
@KAISERSTV;https://www.youtube.com/@KAISERSTV;4,98K;japanese
@sports5023;https://www.youtube.com/@sports5023;40K;japanese
@rx7nori;https://www.youtube.com/@rx7nori;41,1K;japanese
@nikkansportsbaseball;https://www.youtube.com/@nikkansportsbaseball;41K;japanese
@SkySportNext;https://www.youtube.com/@SkySportNext;41K;japanese
@CycleSportsChannel;https://www.youtube.com/@CycleSportsChannel;44,2K;japanese
@sportsbull_jp;https://www.youtube.com/@sportsbull_jp;44,4K;japanese
@official_eFootball;https://www.youtube.com/@official_eFootball;445K;japanese
@SportLiveF1;https://www.youtube.com/@SportLiveF1;46,6K;japanese
@SupportSportsCh;https://www.youtube.com/@SupportSportsCh;49,7K;japanese
@EASPORTSFCPro;https://www.youtube.com/@EASPORTSFCPro;498K;japanese
@easportsfc;https://www.youtube.com/@easportsfc;5,06M;japanese
@TNTSports;https://www.youtube.com/@TNTSports;5,11M;japanese
@hochi_umatoku;https://www.youtube.com/@hochi_umatoku;5,18K;japanese
@sports4105;https://www.youtube.com/@sports4105;5,26K;japanese
@tanabesports;https://www.youtube.com/@tanabesports;5,53K;japanese
@tsm5006;https://www.youtube.com/@tsm5006;5,66K;japanese
@mrt.sports;https://www.youtube.com/@mrt.sports;5,71K;japanese
@KISOSPORTSCHANNEL;https://www.youtube.com/@KISOSPORTSCHANNEL;5,78K;japanese
@iciishiispots;https://www.youtube.com/@iciishiispots;5,89K;japanese
@Channel-ez3ms;https://www.youtube.com/@Channel-ez3ms;5,8K;japanese
@user-bd4wn4jc5k;https://www.youtube.com/@user-bd4wn4jc5k;51,5K;japanese
@user-it3fi8jk2h;https://www.youtube.com/@user-it3fi8jk2h;523K;japanese
@komospo;https://www.youtube.com/@komospo;56,7K;japanese
@user-qm4qq2ri4b;https://www.youtube.com/@user-qm4qq2ri4b;6,21K;japanese
@keich247;https://www.youtube.com/@keich247;6,42K;japanese
@sports_hochi;https://www.youtube.com/@sports_hochi;6,54K;japanese
@fujisportsjuku;https://www.youtube.com/@fujisportsjuku;6,78K;japanese
@CODMesports;https://www.youtube.com/@CODMesports;602K;japanese
@TNTSportsCL;https://www.youtube.com/@TNTSportsCL;615K;japanese
@zone8146;https://www.youtube.com/@zone8146;61K;japanese
@SS-or6mp;https://www.youtube.com/@SS-or6mp;63,1K;japanese
@sponichichannel;https://www.youtube.com/@sponichichannel;63,4K;japanese
@BahrainSports;https://www.youtube.com/@BahrainSports;64,1K;japanese
@TOKYOeSPORTSHIGH;https://www.youtube.com/@TOKYOeSPORTSHIGH;65,6K;japanese
@sportsauthorityjapan;https://www.youtube.com/@sportsauthorityjapan;65,7K;japanese
@yamato666;https://www.youtube.com/@yamato666;65,7K;japanese
@jspocycle;https://www.youtube.com/@jspocycle;67,4K;japanese
@jsportsrugby;https://www.youtube.com/@jsportsrugby;69,4K;japanese
@SkySportsF1;https://www.youtube.com/@SkySportsF1;690K;japanese
