channel name;channel url;subscribers;language
@diariodocasalgamer;https://www.youtube.com/@diariodocasalgamer;374K ;portuguese
@AbooTGamer;https://www.youtube.com/@AbooTGamer;383K ;portuguese
@ProntoproJogo;https://www.youtube.com/@ProntoproJogo;38K ;portuguese
@SaikoJoga;https://www.youtube.com/@SaikoJoga;4,11M ;portuguese
@T3ddyGameslive;https://www.youtube.com/@T3ddyGameslive;4,14M ;portuguese
@JogoAberto;https://www.youtube.com/@JogoAberto;4,56M ;portuguese
@Cherryrar;https://www.youtube.com/@Cherryrar;4,78M ;portuguese
@SuperQuizz;https://www.youtube.com/@SuperQuizz;408K ;portuguese
@simplestutor;https://www.youtube.com/@simplestutor;42,6K ;portuguese
@JOGOSLEVESPARAPCSFRACOS;https://www.youtube.com/@JOGOSLEVESPARAPCSFRACOS;46,7K ;portuguese
@luquehaw;https://www.youtube.com/@luquehaw;467K ;portuguese
@cortesojeanluca;https://www.youtube.com/@cortesojeanluca;468K ;portuguese
@jogosetabelabrasileirao8457;https://www.youtube.com/@jogosetabelabrasileirao8457;47,5K ;portuguese
@CovildosJogos;https://www.youtube.com/@CovildosJogos;48,4K ;portuguese
@UniversoProgramado;https://www.youtube.com/@UniversoProgramado;483K ;portuguese
@curtojogos;https://www.youtube.com/@curtojogos;48K ;portuguese
@baudejogosoficial;https://www.youtube.com/@baudejogosoficial;49,7K ;portuguese
@KikiJogosRoblox40;https://www.youtube.com/@KikiJogosRoblox18;5,01K ;portuguese
@bafejojogos;https://www.youtube.com/@bafejojogos;5,12K ;portuguese
@JorjeJogos;https://www.youtube.com/@JorjeJogos;5,12K ;portuguese
@Jogosemaislive;https://www.youtube.com/@Jogosemaislive;5,17K ;portuguese
@ciadosjogosmatrizes;https://www.youtube.com/@ciadosjogosmatrizes;5,27K ;portuguese
@JogosdeLutaBrasil;https://www.youtube.com/@JogosdeLutaBrasil;5,2K ;portuguese
@LulucaGames;https://www.youtube.com/@LulucaGames;5,31M ;portuguese
@MEGA-JOGOS;https://www.youtube.com/@MEGA-JOGOS;5,32K ;portuguese
@tribunaldosjogos;https://www.youtube.com/@tribunaldosjogos;5,33K ;portuguese
@isaquesantosjogos;https://www.youtube.com/@isaquesantosjogos;5,68K ;portuguese
@igorknop;https://www.youtube.com/@igorknop;5,98K ;portuguese
@lucianolutchjogos;https://www.youtube.com/@lucianolutchjogos;50,6K ;portuguese
@bonecosdalu;https://www.youtube.com/@bonecosdalu;510K ;portuguese
@KleberianoGames;https://www.youtube.com/@KleberianoGames;514K ;portuguese
@netjogosonline;https://www.youtube.com/@netjogosonline;516K ;portuguese
@LontraJogos;https://www.youtube.com/@LontraJogos;52,6K ;portuguese
@QuasarJogos;https://www.youtube.com/@QuasarJogos;528K ;portuguese
@LeoOrdVR;https://www.youtube.com/@LeoOrdVR;539K ;portuguese
@jogosgratispro;https://www.youtube.com/@jogosgratispro;58,3K ;portuguese
@DuqueJogos;https://www.youtube.com/@DuqueJogos;6,15K ;portuguese
@JudSan;https://www.youtube.com/@JudSan;6,22K ;portuguese
@LembroJogos;https://www.youtube.com/@LembroJogos;6,3K ;portuguese
@AdrianFerrari;https://www.youtube.com/@AdrianFerrari;6,47K ;portuguese
@JogosMatematica;https://www.youtube.com/@JogosMatematica;6,68K ;portuguese
@jogoslotericos4250;https://www.youtube.com/@jogoslotericos4250;6,71K ;portuguese
@JogosCoisados;https://www.youtube.com/@JogosCoisados;6,79K ;portuguese
@prosjogos;https://www.youtube.com/@prosjogos;6,97K ;portuguese
@aizenjogos;https://www.youtube.com/@aizenjogos;6,98K ;portuguese
@jemgoficial;https://www.youtube.com/@jemgoficial;6,98K ;portuguese
@clique_jogos;https://www.youtube.com/@clique_jogos;61,3K ;portuguese
@RIOipadjogos;https://www.youtube.com/@RIOipadjogos;66,8K ;portuguese
@hadassajogos1553;https://www.youtube.com/@hadassajogos1553;672K ;portuguese
@JogosCompletosdoMengao;https://www.youtube.com/@JogosCompletosdoMengao;69,9K ;portuguese
@jogosS.A;https://www.youtube.com/@jogosS.A;7,15K ;portuguese
@kidsjogosesurpresas3804;https://www.youtube.com/@kidsjogosesurpresas3804;7,15K ;portuguese
@AlgoSobreJogos;https://www.youtube.com/@AlgoSobreJogos;7,28K ;portuguese
@jogoseducativos.aprendered6967;https://www.youtube.com/@jogoseducativos.aprendered6967;7,32K ;portuguese
@TeamStoneDragon3;https://www.youtube.com/@TeamStoneDragon3;7,69K ;portuguese
@Apenasjogosgilps3;https://www.youtube.com/@Apenasjogosgilps3;7,76K ;portuguese
@Radio100JogosdeSINUCA;https://www.youtube.com/@Radio100JogosdeSINUCA;703K ;portuguese
@TheuxYT;https://www.youtube.com/@TheuxYT;704K ;portuguese
@VOXELOFICIAL;https://www.youtube.com/@VOXELOFICIAL;741K ;portuguese
@Renzk;https://www.youtube.com/@Renzk;768K ;portuguese
@cedjogos;https://www.youtube.com/@cedjogos;77,8K ;portuguese
@CLUBEDOSJOGOS;https://www.youtube.com/@CLUBEDOSJOGOS;77,9K ;portuguese
@Souzones;https://www.youtube.com/@Souzones;786K ;portuguese
@casadojogoantigo;https://www.youtube.com/@casadojogoantigo;79K ;portuguese
